time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
1828.9692274089512 1.0392019 0.001160862 0.0028825547 433088 1164.98726 998.4981 18429.852 19.828066 1808.9445 9.8886757 19117.193 21.355259 0 "" "" "" "" 1164.98726 0.0010394778 998.4981 0.0009576942 -0.0092130769 -0.0074658217
1828.9706163158842 1.0383142 0.0011619716 0.0028825733 433089 1164.99585 998.492 18409.291 19.847015 1804.4443 9.8542128 19100.865 21.375669 0 "" "" "" "" 1164.99585 0.0010440844 998.492 0.00096461154 0.0025780783 -0.012238182
1828.97200522305 1.0378932 0.0011589424 0.0028825921 433090 1164.99586 998.49599 18405.959 19.795277 1808.5321 9.8378897 19093.119 21.319944 0 "" "" "" "" 1164.99586 0.0010397664 998.49599 0.00095975253 0.00092975557 -0.010392636
1828.973394129982 1.0354347 0.0011587439 0.0028826108 433091 1164.99665 998.48935 18362.303 19.791885 1809.5347 9.8675852 19047.893 21.316294 0 "" "" "" "" 1164.99665 0.0010422128 998.48935 0.00096024468 0.0021384852 -0.016232133
1828.9747830369142 1.0346057 0.0011577847 0.0028826294 433092 1164.99363 998.4909 18355.748 19.775503 1804.5303 9.836916 19032.645 21.298649 0 "" "" "" "" 1164.99363 0.0010412964 998.4909 0.00096081779 -0.002175017 -0.014350596
1828.9761719440794 1.0329155 0.0011574836 0.0028826483 433093 1165.00026 998.49605 18324.242 19.770359 1811.0924 9.8459015 19001.549 21.293108 0 "" "" "" "" 1165.00026 0.0010441528 998.49605 0.0009614689 0.0038153296 -0.0091348654
1828.9775608510117 1.0312197 0.0011620424 0.0028826669 433094 1164.99536 998.4976 18295.0 19.848225 1816.058 9.9148216 18970.355 21.376972 0 "" "" "" "" 1164.99536 0.0010474449 998.4976 0.00096892851 -0.00029293221 -0.0074473764
1828.9789497579443 1.0312592 0.0011582025 0.0028826855 433095 1164.99304 998.48735 18295.338 19.782637 1811.3859 9.8848057 18971.08 21.306334 0 "" "" "" "" 1164.99304 0.0010438119 998.48735 0.0009630773 -0.0031310176 -0.01952724
1828.9803386648769 1.0285591 0.0011586279 0.0028827041 433096 1164.99753 998.49373 18241.256 19.789904 1809.9307 9.9263544 18921.41 21.314159 0 "" "" "" "" 1164.99753 0.0010480576 998.49373 0.00096609577 0.0022185328 -0.01060563
1828.981727572042 1.0289924 0.0011555838 0.002882723 433097 1164.99793 998.49311 18252.299 19.737909 1802.4041 9.8282576 18929.381 21.25816 0 "" "" "" "" 1164.99793 0.0010475814 998.49311 0.00096389902 0.0052717631 -0.012890853
