time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
2718.632902857441 1.0453869e+00 9.7996218e-04 -2.4960018e-03 1073650 232.04077 1783.74991 1.6886520e+04 1.5517241e+01 1.6767798e+03 4.7977443e+00 1.8147164e+04 1.7011440e+01 1000000000 "" "" "" "" 232.04077 8.0672046e-04 1783.74991 6.9910963e-04 -2.1874355e-02 -6.7234191e-04
2718.634291700986 1.0431792e+00 9.7975391e-04 -2.4960465e-03 1073651 232.03338 1783.74866 1.6859775e+04 1.5513944e+01 1.6749146e+03 4.8158164e+00 1.8108842e+04 1.7007824e+01 0 "" "" "" "" 232.03338 8.0929475e-04 1783.74866 6.9812115e-04 -3.1677451e-02 -6.0247686e-03
2718.6356805445316 1.0414758e+00 9.7873656e-04 -2.4960912e-03 1073652 232.03855 1783.75539 1.6832514e+04 1.5497834e+01 1.6776595e+03 4.7932029e+00 1.8079271e+04 1.6990164e+01 0 "" "" "" "" 232.03855 8.0905005e-04 1783.75539 6.9916173e-04 -2.3520561e-02 4.8110504e-03
2718.637069388076 1.0395830e+00 9.7869674e-04 -2.4961359e-03 1073653 232.03614 1783.74618 1.6816838e+04 1.5497203e+01 1.6733801e+03 4.7955284e+00 1.8046414e+04 1.6989471e+01 0 "" "" "" "" 232.03614 8.1053190e-04 1783.74618 6.9971546e-04 -2.7200976e-02 -6.4849597e-03
2718.6384582316205 1.0399175e+00 9.7808091e-04 -2.4961806e-03 1073654 232.03097 1783.75005 1.6816508e+04 1.5487453e+01 1.6727256e+03 4.7893577e+00 1.8052221e+04 1.6978783e+01 0 "" "" "" "" 232.03097 8.0972537e-04 1783.75005 6.9906114e-04 -3.0800894e-02 -1.2154646e-03
2718.6398470751656 1.0380507e+00 9.7798894e-04 -2.4962253e-03 1073655 232.04055 1783.74853 1.6793988e+04 1.5485994e+01 1.6711658e+03 4.7931809e+00 1.8019814e+04 1.6977184e+01 0 "" "" "" "" 232.04055 8.0998882e-04 1783.74853 6.9968210e-04 -2.1711428e-02 -1.7490605e-03
2718.6412359187107 1.0351939e+00 9.7660220e-04 -2.4962700e-03 1073656 232.03247 1783.74928 1.6748857e+04 1.5464038e+01 1.6719086e+03 4.7905979e+00 1.7970223e+04 1.6953114e+01 0 "" "" "" "" 232.03247 8.1242790e-04 1783.74928 7.0011843e-04 -3.0737933e-02 -3.7398331e-03
2718.6426247622553 1.0334283e+00 9.7579259e-04 -2.4963147e-03 1073657 232.03785 1783.74772 1.6716920e+04 1.5451218e+01 1.6680369e+03 4.7879806e+00 1.7939572e+04 1.6939058e+01 0 "" "" "" "" 232.03785 8.1119628e-04 1783.74772 7.0102001e-04 -2.3862479e-02 -3.5273111e-03
2718.644013606033 1.0314293e+00 9.7589719e-04 -2.4963592e-03 1073658 232.03779 1783.75431 1.6694887e+04 1.5452873e+01 1.6830374e+03 4.7972507e+00 1.7904871e+04 1.6940874e+01 0 "" "" "" "" 232.03779 8.1484753e-04 1783.75431 7.0210808e-04 -2.3737617e-02 4.8249038e-03
2718.645402449578 1.0305196e+00 9.7520300e-04 -2.4964039e-03 1073659 232.03857 1783.75331 1.6687721e+04 1.5441882e+01 1.6755234e+03 4.7906046e+00 1.7889080e+04 1.6928823e+01 0 "" "" "" "" 232.03857 8.1277563e-04 1783.75331 7.0226239e-04 -2.0986415e-02 3.6659136e-03
2718.646791293123 1.0286751e+00 9.7459485e-04 -2.4964486e-03 1073660 232.03310 1783.74552 1.6653820e+04 1.5432253e+01 1.6736769e+03 4.7905812e+00 1.7857061e+04 1.6918266e+01 0 "" "" "" "" 232.03310 8.1474124e-04 1783.74552 7.0242217e-04 -2.8941054e-02 -6.1081047e-03
