time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
1842.5067913663272 0.86095238 0.0010562071 0.0029525869 442835 887.82234 1022.98281 14827.564 17.356003 1670.7263 8.1382599 15423.806 18.921759 0 "" "" "" "" 887.82234 0.0010617673 1022.98281 0.0010585038 0.0089274114 -0.077223353
1842.508180255568 0.85732037 0.0010561622 0.0029525878 442836 887.81427 1022.9885 14773.058 17.355265 1678.5071 8.1856241 15358.738 18.920954 0 "" "" "" "" 887.81427 0.0010639784 1022.9885 0.0010602417 -0.0014841356 -0.070015289
1842.5095691448093 0.85574836 0.0010564567 0.0029525887 442837 887.81679 1022.98851 14740.985 17.360104 1682.6968 8.1949091 15330.576 18.926229 0 "" "" "" "" 887.81679 0.0010666959 1022.98851 0.0010633294 -0.00070646731 -0.069303602
1842.5109580340516 0.85575992 0.0010563682 0.0029525897 442838 887.81294 1022.98796 14745.104 17.358648 1680.1661 8.1354446 15330.783 18.924644 0 "" "" "" "" 887.81294 0.0010655051 1022.98796 0.0010675384 -0.0047300798 -0.070575379
1842.5123469232929 0.8552444 0.0010557618 0.0029525906 442839 887.82444 1022.9856 14742.807 17.348686 1680.9141 8.1801901 15321.548 18.913782 0 "" "" "" "" 887.82444 0.0010661627 1022.9856 0.001062521 0.0095986463 -0.07416191
1842.5137358125344 0.85438424 0.0010546958 0.0029525915 442840 887.81001 1022.98832 14725.854 17.331169 1674.4368 8.1475229 15306.139 18.894684 0 "" "" "" "" 887.81001 0.0010685649 1022.98832 0.0010640337 -0.007483799 -0.071139604
1842.515124701776 0.85482198 0.0010528127 0.0029525924 442841 887.82438 1022.99196 14740.713 17.300224 1673.501 8.088933 15313.98 18.860949 0 "" "" "" "" 887.82438 0.0010654097 1022.99196 0.0010619356 0.0093915472 -0.066996939
1842.5165135910172 0.85590798 0.001056238 0.0029525934 442842 887.81508 1022.98459 14752.776 17.356512 1668.3665 8.1838493 15333.436 18.922312 0 "" "" "" "" 887.81508 0.0010649906 1022.98459 0.0010632779 -0.0010170062 -0.07551156
1842.5179024802594 0.85589522 0.0010521782 0.0029525943 442843 887.81897 1022.9921 14762.063 17.289797 1674.2407 8.0591326 15333.207 18.849581 0 "" "" "" "" 887.81897 0.0010636284 1022.9921 0.0010605231 0.0031508834 -0.064464413
1842.5192913695007 0.85666221 0.0010562071 0.0029525952 442844 887.81173 1022.98897 14767.581 17.356003 1668.9396 8.1311398 15346.948 18.921759 0 "" "" "" "" 887.81173 0.0010674676 1022.98897 0.0010642499 -0.0054477397 -0.070849784
1842.5206802587415 0.85647196 0.0010546236 0.0029525962 442845 887.81892 1022.98636 14764.271 17.329983 1673.1715 8.121171 15343.54 18.893391 0 "" "" "" "" 887.81892 0.0010642707 1022.98636 0.0010624226 0.0028075052 -0.06982632
1842.5220691479835 0.8586148 0.0010563374 0.0029525971 442846 887.81804 1022.98775 14806.289 17.358145 1674.312 8.0938826 15381.928 18.924093 0 "" "" "" "" 887.81804 0.0010670886 1022.98775 0.0010629455 0.0027913072 -0.071520008
1842.5290135941907 0.8747468 0.0010606947 0.0029526018 442851 887.81949 1022.98382 15060.645 17.429745 1675.2291 8.1261396 15670.93 19.002153 0 "" "" "" "" 887.81949 0.0010490119 1022.98382 0.0010464534 0.005834952 -0.072619855
1842.5304024831999 0.88214004 0.0010623785 0.0029526025 442852 887.815 1022.9909 15182.886 17.457413 1673.1089 8.1226988 15803.379 19.032318 0 "" "" "" "" 887.815 0.0010400342 1022.9909 0.0010394852 -0.00050927122 -0.069190323
1842.5317913724414 0.88514459 0.0010634196 0.0029526034 442853 887.81867 1022.98792 15235.308 17.474524 1671.1178 8.1147738 15857.205 19.05097 0 "" "" "" "" 887.81867 0.0010392535 1022.98792 0.0010370056 0.0064355959 -0.070192091
1842.533180261682 0.89013028 0.0010660995 0.0029526043 442854 887.81398 1022.99119 15316.597 17.518559 1675.9148 8.1241159 15946.522 19.09898 0 "" "" "" "" 887.81398 0.0010350128 1022.99119 0.0010347413 0.00169871 -0.063928172
1842.534569150924 0.89564323 0.0010673734 0.0029526053 442855 887.81504 1022.98501 15406.684 17.539492 1676.5093 8.1178522 16045.286 19.121801 0 "" "" "" "" 887.81504 0.0010300208 1022.98501 0.0010302872 0.0022107821 -0.070007853
1842.5359580399333 0.90096575 0.0010701068 0.002952606 442856 887.81648 1022.99259 15501.916 17.584408 1682.6284 8.1258593 16140.638 19.170769 0 "" "" "" "" 887.81648 0.001028514 1022.99259 0.0010257739 0.0022056031 -0.063413441
1842.5373469291742 0.90779251 0.0010728296 0.0029526069 442857 887.81266 1022.98268 15613.276 17.62915 1686.283 8.1550541 16262.938 19.219547 0 "" "" "" "" 887.81266 0.0010236289 1022.98268 0.0010193627 -0.0002485388 -0.074053124
1842.5387358184155 0.91359246 0.0010736951 0.0029526078 442858 887.81004 1022.98254 15705.005 17.643373 1683.233 8.1430082 16366.843 19.235054 0 "" "" "" "" 887.81004 0.0010145492 1022.98254 0.001014557 -0.0042899931 -0.076197125
1842.5401247074249 0.91971117 0.0010765162 0.0029526085 442859 887.81423 1022.99523 15807.972 17.689732 1675.5048 8.1358938 16476.459 19.285593 0 "" "" "" "" 887.81423 0.0010110467 1022.99523 0.0010121547 0.0032840725 -0.058995388
1842.5415135966662 0.92701799 0.0010765794 0.0029526094 442860 887.81046 1022.98031 15914.282 17.690771 1680.7372 8.117979 16607.359 19.286726 0 "" "" "" "" 887.81046 0.0010040866 1022.98031 0.0010040393 -0.0033729007 -0.079456948
1842.5429024859075 0.93211311 0.0010780991 0.0029526104 442861 887.81499 1022.98872 16005.199 17.71574 1684.1071 8.121459 16698.637 19.31395 0 "" "" "" "" 887.81499 0.00099903019 1022.98872 0.00099910388 0.0024338774 -0.066567264
1842.5442913749162 0.93759727 0.0010798335 0.0029526111 442862 887.81395 1022.98734 16098.749 17.74424 1673.3123 8.1043911 16796.885 19.34502 0 "" "" "" "" 887.81395 0.00099506625 1022.98734 0.00099598931 0.0038202107 -0.067386955
1842.5456802641577 0.94347566 0.0010842915 0.002952612 442863 887.81 1022.97846 16194.933 17.817495 1680.6448 8.15942 16902.195 19.424885 0 "" "" "" "" 887.81 0.0009922696 1022.97846 0.00099350279 -0.0007358928 -0.077051237
1842.5470691531668 0.94814175 0.0010831566 0.0029526127 442864 887.81107 1022.98409 16270.654 17.798847 1678.5308 8.1186056 16985.787 19.404552 0 "" "" "" "" 887.81107 0.0009867386 1022.98409 0.00098661263 -0.000363573 -0.07073421
1842.5484580424084 0.95389521 0.001084581 0.0029526136 442865 887.81475 1022.98232 16362.09 17.822256 1684.4921 8.1002655 17088.859 19.430073 0 "" "" "" "" 887.81475 0.00098293496 1022.98232 0.00098409294 0.0054364069 -0.072804272
1842.5498469314161 0.96062553 0.0010876143 0.0029526143 442866 887.81204 1022.98792 16478.127 17.872099 1675.5438 8.1262341 17209.432 19.484413 0 "" "" "" "" 887.81204 0.00097804889 1022.98792 0.00097745447 0.0032020027 -0.068690941
1842.5512358206577 0.96652287 0.0010899008 0.0029526153 442867 887.81077 1022.9812 16573.924 17.909672 1682.6418 8.1544008 17315.082 19.525375 0 "" "" "" "" 887.81077 0.00097352022 1022.9812 0.00097372266 0.00078786141 -0.0742625
1842.5526247096668 0.96824336 0.0010913839 0.002952616 442868 887.8138 1022.99571 16597.404 17.93404 1685.4487 8.1816101 17345.904 19.551943 0 "" "" "" "" 887.8138 0.00097280217 1022.99571 0.00097407406 0.0059577655 -0.057626814
1842.5540135989083 0.97486889 0.0010913502 0.0029526169 442869 887.80888 1022.97559 16704.344 17.933487 1680.5251 8.1135426 17464.6 19.55134 0 "" "" "" "" 887.80888 0.00096738292 1022.97559 0.00096848636 -0.0014515022 -0.081621341
