time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
1816.0870726741045 0.84738415 0.0011102322 0.0026668576 423813 1164.98194 998.50757 15024.951 18.783354 1685.8376 9.8028393 15440.599 20.230082 0 "" "" "" "" 1164.98194 0.0012160266 998.50757 0.0011155991 -0.018354785 -0.011814417
1816.0884615959374 0.8487699 0.0011090182 0.0026668911 423814 1164.98304 998.50973 15048.984 18.762814 1686.1713 9.7900143 15465.85 20.20796 0 "" "" "" "" 1164.98304 0.0012134585 998.50973 0.0011117518 -0.018384226 -0.0084148077
1816.0898505177702 0.84978098 0.0011087408 0.0026669246 423815 1164.98272 998.50841 15067.867 18.75812 1692.3163 9.7688704 15484.272 20.202906 0 "" "" "" "" 1164.98272 0.0012110512 998.50841 0.0011111692 -0.017277898 -0.0099079199
1816.0912394396046 0.85549116 0.0011129719 0.0026669581 423816 1164.982 998.50747 15165.539 18.829706 1689.2802 9.8301058 15588.32 20.280003 0 "" "" "" "" 1164.982 0.0012091015 998.50747 0.0011072956 -0.0192427 -0.011717334
1816.0926283614388 0.85879248 0.0011145776 0.0026669917 423817 1164.98481 998.51112 15218.242 18.856871 1683.6165 9.8249874 15648.476 20.309261 0 "" "" "" "" 1164.98481 0.0012018658 998.51112 0.0011077782 -0.016190028 -0.0050500119
1816.0940172832716 0.86224777 0.0011152462 0.0026670252 423818 1164.98466 998.50565 15278.474 18.868181 1692.6047 9.8080225 15711.436 20.321444 0 "" "" "" "" 1164.98466 0.00119787 998.50565 0.0011044454 -0.017262261 -0.010873639
1816.0954062051046 0.86734593 0.0011127152 0.0026670587 423819 1164.98486 998.5066 15363.963 18.825361 1687.3501 9.7354822 15804.332 20.275326 0 "" "" "" "" 1164.98486 0.0011933268 998.5066 0.0010943197 -0.014977063 -0.0090667037
1816.0967951269388 0.87153655 0.0011150747 0.0026670923 423820 1164.97928 998.50642 15434.239 18.86528 1690.8468 9.7466507 15880.691 20.318319 0 "" "" "" "" 1164.97928 0.0011857742 998.50642 0.0010929198 -0.023206739 -0.009540352
1816.098184048773 0.87562758 0.0011166338 0.0026671258 423821 1164.98622 998.50574 15503.773 18.891657 1701.05 9.7780437 15955.236 20.346727 0 "" "" "" "" 1164.98622 0.0011836862 998.50574 0.0010864045 -0.016515773 -0.010863925
1816.099572970606 0.88085657 0.0011220329 0.0026671593 423822 1164.98562 998.50489 15595.195 18.983002 1699.443 9.8903666 16050.516 20.445107 0 "" "" "" "" 1164.98562 0.0011865596 998.50489 0.001080912 -0.017486827 -0.0081469528
1816.1009618924386 0.88696426 0.001119688 0.0026671928 423823 1164.98285 998.50315 15698.962 18.943331 1684.14 9.7657356 16161.807 20.40238 0 "" "" "" "" 1164.98285 0.001170777 998.50315 0.0010769608 -0.020791547 -0.01051679
1816.1023508142723 0.89195639 0.0011243676 0.0026672264 423824 1164.98803 998.50909 15778.125 19.022499 1690.6797 9.784296 16252.771 20.487648 0 "" "" "" "" 1164.98803 0.0011712437 998.50909 0.0010796506 -0.013434529 -0.0046839588
1816.1037397358737 0.89908314 0.0011253589 0.0026672597 423825 1164.98485 998.50522 15895.605 19.03927 1691.2855 9.8268051 16382.631 20.505711 0 "" "" "" "" 1164.98485 0.0011629445 998.50522 0.0010665914 -0.018680979 -0.0074285641
1816.1051286577072 0.90416491 0.0011283152 0.0026672932 423826 1164.9839 998.50171 15983.534 19.089287 1691.3877 9.8919353 16475.229 20.55958 0 "" "" "" "" 1164.9839 0.001156757 998.50171 0.001061457 -0.018045228 -0.012004274
1816.1065175795409 0.91057754 0.0011273342 0.0026673267 423827 1164.9804 998.5032 16095.619 19.072691 1694.8402 9.7881317 16592.076 20.541704 0 "" "" "" "" 1164.9804 0.0011502439 998.5032 0.0010554893 -0.021558465 -0.0082909493
1816.1079065013746 0.91733724 0.001129231 0.0026673602 423828 1164.98437 998.50459 16210.906 19.10478 1697.4198 9.7771053 16715.248 20.576265 0 "" "" "" "" 1164.98437 0.0011431758 998.50459 0.0010503846 -0.016071353 -0.0066128606
1816.1092954232072 0.92021066 0.0011307634 0.0026673938 423829 1164.9857 998.50452 16258.301 19.130709 1695.1644 9.8057632 16767.605 20.604191 0 "" "" "" "" 1164.9857 0.0011407377 998.50452 0.0010481529 -0.015536468 -0.0069778785
1816.1106843448079 0.92564279 0.001134681 0.0026674271 423830 1164.98347 998.50147 16351.844 19.196989 1694.0382 9.8210001 16866.588 20.675575 0 "" "" "" "" 1164.98347 0.0011402548 998.50147 0.0010475682 -0.019358853 -0.0094980178
1816.1120732666423 0.93258643 0.0011331469 0.0026674606 423831 1164.98506 998.50245 16468.162 19.171032 1692.0164 9.7531185 16993.111 20.647621 0 "" "" "" "" 1164.98506 0.0011295954 998.50245 0.0010386509 -0.018029373 -0.007913786
1816.1134621884758 0.93871421 0.0011370656 0.0026674941 423832 1164.98445 998.50018 16571.51 19.237331 1687.4546 9.848526 17104.768 20.719025 0 "" "" "" "" 1164.98445 0.001124508 998.50018 0.0010324199 -0.018427948 -0.010365556
1816.114851110076 0.94200838 0.0011356384 0.0026675274 423833 1164.98284 998.50327 16625.83 19.213184 1687.5308 9.7575388 17164.793 20.69302 0 "" "" "" "" 1164.98284 0.0011194765 998.50327 0.0010303786 -0.01950508 -0.0064608823
1816.1162400319095 0.94905674 0.0011381498 0.0026675609 423834 1164.98522 998.49902 16745.219 19.255674 1685.7894 9.787303 17293.225 20.738781 0 "" "" "" "" 1164.98522 0.0011157455 998.49902 0.0010240778 -0.016276907 -0.011268974
1816.117628953511 0.95235902 0.0011399586 0.0026675942 423835 1164.98248 998.50334 16804.658 19.286276 1697.9441 9.8031759 17353.396 20.77174 0 "" "" "" "" 1164.98248 0.0011100512 998.50334 0.0010221552 -0.018798724 -0.0083287777
1816.1190178753445 0.96034932 0.0011419639 0.0026676278 423836 1164.98682 998.50242 16938.094 19.320202 1699.6335 9.7710571 17498.992 20.808279 0 "" "" "" "" 1164.98682 0.001104546 998.50242 0.0010171897 -0.015060144 -0.0080497786
1816.1204067969443 0.96468604 0.0011451695 0.0026676611 423837 1164.98306 998.49983 17010.73 19.374435 1697.7445 9.8245726 17578.014 20.86669 0 "" "" "" "" 1164.98306 0.0011054568 998.49983 0.0010137269 -0.020241959 -0.0093862191
1816.121795718778 0.96913713 0.0011439823 0.0026676946 423838 1164.98413 998.50179 17087.852 19.354349 1692.5479 9.7724094 17659.119 20.845057 0 "" "" "" "" 1164.98413 0.0010952249 998.50179 0.0010094555 -0.018442791 -0.0082576051
1816.1231846403793 0.97048825 0.0011451431 0.0026677279 423839 1164.98479 998.49787 17108.605 19.373989 1694.3263 9.7822313 17683.738 20.866209 0 "" "" "" "" 1164.98479 0.0010928458 998.49787 0.0010103881 -0.017786713 -0.012589199
1816.1245735622128 0.97179508 0.0011456584 0.0026677614 423840 1164.9841 998.50307 17131.705 19.382708 1690.9783 9.8270206 17707.551 20.875599 0 "" "" "" "" 1164.9841 0.0010923026 998.50307 0.0010065926 -0.017974645 -0.0057752146
