time flux flux_err timecorr cadenceno centroid_col centroid_row sap_flux sap_flux_err sap_bkg sap_bkg_err pdcsap_flux pdcsap_flux_err quality psf_centr1 psf_centr1_err psf_centr2 psf_centr2_err mom_centr1 mom_centr1_err mom_centr2 mom_centr2_err pos_corr1 pos_corr2
2731.445089811455 9.8350698e-01 9.5393008e-04 -2.8031380e-03 1082875 232.06688 1783.70924 1.6070954e+04 1.5242061e+01 1.7091189e+03 4.8268929e+00 1.7227852e+04 1.6709761e+01 0 "" "" "" "" 232.06688 8.2985096e-04 1783.70924 7.1984890e-04 7.5004175e-03 -5.0565500e-02
2731.4464786685035 9.8001164e-01 9.5275498e-04 -2.8031692e-03 1082876 232.06524 1783.70530 1.5993466e+04 1.5223284e+01 1.7155609e+03 4.8401322e+00 1.7166625e+04 1.6689177e+01 0 "" "" "" "" 232.06524 8.3319616e-04 1783.70530 7.2256138e-04 3.5457353e-03 -5.6122120e-02
2731.4478675257856 9.7853595e-01 9.5222972e-04 -2.8032002e-03 1082877 232.06677 1783.70566 1.5990272e+04 1.5214891e+01 1.7120895e+03 4.8282609e+00 1.7140775e+04 1.6679976e+01 0 "" "" "" "" 232.06677 8.3215151e-04 1783.70566 7.2162948e-04 9.3139000e-03 -5.5901833e-02
2731.4492563830677 9.7382027e-01 9.5097598e-04 -2.8032311e-03 1082878 232.06644 1783.70769 1.5925532e+04 1.5194859e+01 1.7073291e+03 4.8353944e+00 1.7058172e+04 1.6658014e+01 0 "" "" "" "" 232.06644 8.3474297e-04 1783.70769 7.2381104e-04 7.4452623e-03 -5.3403862e-02
2731.45064524035 9.6965462e-01 9.4845245e-04 -2.8032621e-03 1082879 232.06563 1783.70743 1.5825820e+04 1.5154537e+01 1.7107859e+03 4.8323879e+00 1.6985203e+04 1.6613810e+01 0 "" "" "" "" 232.06563 8.3871867e-04 1783.70743 7.2696473e-04 5.0165555e-03 -5.4366469e-02
2731.452034097631 9.6360773e-01 9.4689406e-04 -2.8032931e-03 1082880 232.06615 1783.70431 1.5747515e+04 1.5129638e+01 1.7162096e+03 4.8328962e+00 1.6879281e+04 1.6586512e+01 0 "" "" "" "" 232.06615 8.4162661e-04 1783.70431 7.2997069e-04 4.4967625e-03 -5.7001866e-02
2731.453422954913 9.6118772e-01 9.4600575e-04 -2.8033240e-03 1082881 232.06206 1783.70279 1.5711370e+04 1.5115444e+01 1.7086250e+03 4.8344913e+00 1.6836891e+04 1.6570951e+01 0 "" "" "" "" 232.06206 8.4249699e-04 1783.70279 7.3027180e-04 5.0647755e-04 -5.8931533e-02
2731.454811812195 9.5706141e-01 9.4470277e-04 -2.8033550e-03 1082882 232.06916 1783.70789 1.5655514e+04 1.5094625e+01 1.7137155e+03 4.8339286e+00 1.6764611e+04 1.6548128e+01 0 "" "" "" "" 232.06916 8.4363489e-04 1783.70789 7.3256582e-04 1.1101100e-02 -4.9980395e-02
2731.4562006694773 9.5005709e-01 9.4189512e-04 -2.8033860e-03 1082883 232.06454 1783.70088 1.5543599e+04 1.5049765e+01 1.7060444e+03 4.8292627e+00 1.6641918e+04 1.6498947e+01 0 "" "" "" "" 232.06454 8.4867788e-04 1783.70088 7.3517446e-04 2.5762175e-03 -6.1687466e-02
2731.4575895267576 9.4489139e-01 9.3948102e-04 -2.8034169e-03 1082884 232.06916 1783.70749 1.5445545e+04 1.5011190e+01 1.7082426e+03 4.8265505e+00 1.6551432e+04 1.6456659e+01 0 "" "" "" "" 232.06916 8.5173023e-04 1783.70749 7.3877716e-04 8.0491202e-03 -5.1638711e-02
